      3 fehérjehiány
      1 fehérjehiánytól
      3 fehérjéi
      1 fehérjéin
      1 fehérjéinek
      4 fehérjéit
      1 fehérjéivel
      4 fehérjéje
      1 fehérjéjéhez
      1 fehérjejellegük
      1 fehérjéjét
     54 fehérjék
      1 fehérjékből
      1 fehérjeként
      1 fehérjekészlete
     21 fehérjéket
      3 fehérjékhez
      1 fehérjekiegészítők
      4 fehérjékkel
      3 fehérjéknek
      1 fehérjéknél
      1 fehérjekoncentrációt
      1 fehérjékről
      1 fehérjemarkert
      1 fehérjemolekula
      1 fehérjemolekuláinak
      1 fehérjemolekulákra
      1 fehérjemyelinhüvely
      2 fehérjének
      1 fehérjepárjaikat
      1 fehérjeporból
      1 fehérjerész
      1 fehérjés
      2 fehérjeszálak
      5 fehérjeszegény
      1 fehérjeszerkezete
      1 fehérjeszerkezetnek
      1 fehérjeszerkezetük
      1 fehérjeszint
      5 fehérjeszintézis
      1 fehérjeszintézise
      1 fehérjeszintézist
      1 fehérjeszükségletét
      1 fehérjeszükségletüket
     23 fehérjét
      3 fehérjetartalma
      1 fehérjetartalmának
      2 fehérjetermészetű
      5 fehérjével
      1 fehérjevesztés
      1 fehérjeveszteség
      1 fehérjevesztéssel
      2 fehérjevizelés
      1 fehérjevizeléshez
      1 fehérlevelűségét
      1 fehérlő
      2 fehérnek
      1 fehérneműként
      2 fehéroroszország
      1 fehértől
     10 fehérvérsejt
     39 fehérvérsejtek
      2 fehérvérsejteket
      1 fehérvérsejtekhez
      1 fehérvérsejtet
      1 fehérvérsejtjei
      1 fehérvérsejtjeire
      1 fehérvérsejtkiáramlást
      1 fehérvérsejtmennyiséget
      7 fehérvérsejtszám
      1 fehérvérsejtszámban
      2 fehérvérsejtszámot
      1 fehérvérsejttartalomra
      3 fehérvérűség
      1 fehérvérűségnek
      1 fehlanlage
      1 fehling
      1 fehlingpróbát
      1 feht
      1 fehthttpwwwalzheimerwebhu
      1 feionokkal
     27 fej
      1 fejátmérő
      1 fejbe
      2 fejben
      2 fejbiccentő
     10 fejbőr
      1 fejbőrben
      2 fejbőrből
      2 fejbőrcsík
      1 fejbőrcsíkból
      1 fejbőrhöz
      1 fejbőrnél
      1 fejborogatásokat
      3 fejbőrön
      2 fejbőrre
      1 fejbőrspecifikus
      1 fejbőrű
      9 feje
      1 fejébe
      3 fejében
      1 fejecske
      2 fejei
      1 fejekben
      7 fejen
      4 fejének
      3 fejenként
      2 fejére
      2 fejes
      1 fejet
     12 fejét
      1 fejez
      2 fejezet
      2 fejezete
      1 fejezetében
      1 fejezetei
      1 fejezetek
      1 fejezeteket
      2 fejezetet
      1 fejezetét
      1 fejezett
      1 fejezhető
      3 fejezi
      2 fejezik
      1 fejeznek
      1 fejezni
      2 fejeződik
      4 fejeződött
      1 fejezte
      2 fejezték
      1 fejezzük
     45 fejfájás
      1 fejfájásban
      4 fejfájások
      1 fejfájásokra
      1 fejfájásos
      1 fejfájásra
      5 fejfájással
      5 fejfájást
      1 fejfájástól
      1 fejfedőre
      1 fejfekvés
      1 fejhangon
      2 fejhez
      5 feji
      6 fejjel
      1 fejkörfogat
      1 fejlemények
      1 fejlesszék
      2 fejlesszenek
      5 fejleszt
      3 fejlesztenek
      3 fejleszteni
      1 fejlesztenie
     14 fejlesztés
      4 fejlesztésben
      6 fejlesztése
      3 fejlesztésében
      1 fejlesztéséért
      3 fejlesztéséhez
      1 fejlesztései
      1 fejlesztéseire
      1 fejlesztéseit
      3 fejlesztések
      2 fejlesztéseket
      2 fejlesztésekkel
      1 fejlesztésekre
      1 fejlesztésén
      1 fejlesztésének
      1 fejlesztésére
      3 fejlesztését
      2 fejlesztésével
      1 fejlesztéshez
      3 fejlesztési
      1 fejlesztésikutatási
      4 fejlesztésre
      5 fejlesztést
      1 fejlesztésű
      2 fejlesztésük
     13 fejlesztett
     23 fejlesztette
     10 fejlesztettek
     18 fejlesztették
      1 fejleszthetők
      1 fejleszthetővagy
      6 fejleszti
     10 fejlesztik
      8 fejlesztő
      1 fejlesztői
      1 fejlesztőmunka
      4 fejletlen
      1 fejletlenebb
      1 fejletlenebbekben
      1 fejletlenek
      5 fejletlensége
      1 fejletlenségeenophthalmus
      1 fejletlenségének
     75 fejlett
     11 fejlettebb
      3 fejlettsége
      1 fejlettségére
      1 fejlettségét
      3 fejlettségi
      1 fejlettségtől
      2 fejlettségű
     39 fejlődés
      3 fejlődésbeli
      3 fejlődésben
      1 fejlődésből
     28 fejlődése
      1 fejlődésébe
     15 fejlődésében
      2 fejlődéséért
      7 fejlődéséhez
      4 fejlődésen
     14 fejlődésének
      4 fejlődésére
     25 fejlődését
     13 fejlődésével
      1 fejlődésfüggő
      2 fejlődéshez
     60 fejlődési
      2 fejlődéslélektani
      1 fejlődésmenete
      1 fejlődésmenetében
      1 fejlődésmenetükben
      1 fejlődésnek
      1 fejlődésnél
      2 fejlődésre
      5 fejlődést
      1 fejlődéstana
      2 fejlődéstani
      2 fejlődéstanilag
      1 fejlődéstörténete
      1 fejlődéstörténeti
      1 fejlődéstörténetileg
      1 fejlődésű
      6 fejlődésük
      1 fejlődésükben
      1 fejlődésüket
      1 fejlődésükhöz
      1 fejlődésvizsgálatot
      1 fejlődhet
      5 fejlődhetnek
      1 fejlódik
     38 fejlődik
      1 fejlődjenek
     21 fejlődnek
      3 fejlődni
     53 fejlődő
      1 fejlődőben
      1 fejlődőként
     18 fejlődött
      3 fejlődtek
      1 fejlődve
      1 fejmasszázsra
      1 fejmozgatásban
      1 fejnagyságától
      1 fejnyak
      1 fejnyakhát
      1 fejnyaki
      2 fejnyomás
      1 fejőasszonyok
      1 fejpénz
      1 fejrángatás
      1 fejrázás
      1 fejre
      1 fejrészének
      3 fejsérülés
      2 fejsérülések
      1 fejsérüléseknek
      1 fejsérülést
      1 fejszámolók
      1 fejszem
      1 fejszével
     11 fejt
      1 fejtámla
      1 fejtartásokat
      5 fejtenek
      1 fejtenének
      1 fejtette
      5 fejtetű
      1 fejthet
      1 fejthetik
      1 fejthették
     19 fejti
     11 fejtik
      1 fejtraumával
      2 fejű
      2 fejük
      1 fejüket
      1 fejünk
      2 fejünket
      1 fejvégű
      3 fejverőér
      1 fejverőerébe
      1 fejvesztési
      1 fejviseletén
      1 fejvíz
      1 fék
      1 fekális�orális
      1 fékberendezése
      2 fékbetétek
      1 fékbetétekből
      2 fekéllyé
     15 fekély
      1 fekélybetegség
      2 fekélyből
      8 fekélyek
      1 fekélyeket
      1 fekélyekké
      1 fekélyekkel
      1 fekélyekre
      8 fekélyes
      1 fekélyfészekben
      1 fekélyképződés
      1 fekélyre
      2 fekélyt
      3 fekélyterület
      1 fekélyük
      4 féken
     49 fekete
      1 feketeafrika
      2 feketeafrikában
      1 feketebarnás
      1 feketébbnek
      1 feketecseresznye
      1 feketedését
      4 feketefehér
      4 feketehimlő
      1 feketehimlőre
      1 feketehimlővel
      1 feketéig
      2 feketék
      1 feketelyuk
      1 feketén
      1 feketénfehéren
      1 feketepiacon
      1 feketeribizli
      1 feketés
      3 feketét
      1 feketetenger
      1 feketeúszójú
      3 fékezési
      2 fékezi
      1 fekszi
     10 fekszik
      3 fektet
      1 fektetés
      1 fektetést
      6 fektetett
      2 fektetik
      3 fektetnek
      1 fektette
      2 fektettek
      1 fektették
      1 feküdjenek
      2 feküdni
      2 feküdnie
      1 feküdniük
      4 feküdt
      3 fekve
      6 fekvés
      2 fekvésben
      2 fekvése
      1 fekvéshez
      1 fekvésnél
      1 fekvéssel
     10 fekvő
      2 fekvőbeteg
      1 fekvőbetegek
      1 fekvőbeteget
      1 fekvőbeteggyógyintézeti
      1 fekvőülő
    680 fel
     38 fél
      1 félacetál
     21 feladat
     46 feladata
      1 feladatában
      3 feladatai
      1 feladataikat
      1 feladatainak
      2 feladatait
      5 feladatát
      1 feladatként
      1 feladatkör
      1 feladatkörébe
      3 feladatkörök
      1 feladatnál
     19 feladatok
     15 feladatokat
      3 feladatokban
      2 feladatokkal
      1 feladatoknál
      2 feladatokra
      1 feladaton
     13 feladatot
      1 feladatra
      5 feladatuk
      1 feladatukat
      1 feladatvégzésre
      1 feladja
      2 feladni
      1 feladták
      1 felajánlásával
      1 felajánlhatja
      1 felajánlott
      1 felajánlották
      1 felakasztott
      1 felakasztották
      1 feláldozásának
      1 feláldozott
      1 félállami
      2 felállás
      1 felálláskor
      2 felállítani
      1 felállítania
     15 felállítása
      7 felállításához
      3 felállításakor
      1 felállításának
      1 felállítására
      7 felállítását
      2 felállításával
      1 felállításban
      2 felállítható
      1 felállítja
      1 felállított
      1 felállította
      1 felállították
      1 felállítunk
      1 felállni
      5 felálló
      1 felállt
      1 félantigén
      1 felaprítása
      1 felaprítják
      1 felaprózásból
      1 félautomata
      1 félbe
      1 felbecslésének
      1 felbecsülhetőek
      2 felbecsülni
      1 felbocsátották
      1 felböfögött
      1 felbolydítanál
      4 felbomlása
      1 felbomlásához
      1 felbomlik
      1 felbomló
      1 felbontani
      1 felbontania
      4 felbontás
      4 felbontása
      1 felbontásában
      1 felbontásának
      1 felbontásával
      1 felbontásban
      1 felbontáshoz
      1 felbontásnak
      2 felbontással
      2 felbontást
      1 felbontású
      1 felbontásuk
      2 felbontatlan
      1 felbontja
      1 felbontják
      1 felbontó
      1 felborításával
      1 felboríthatják
      2 felborítja
      5 felborul
      3 felborulása
      1 felborulhat
      2 felborult
      1 felbukkan
      1 felbukkanása
      1 felbukkanásának
      1 felbukkanásáról
      1 felbukkanhat
      1 felcsavarodás
      1 felcsavart
      2 felcserek
      1 felcserélhetik
      1 feldagad
      1 feldagadása
      1 feldarabolás
      2 feldarabolásán
      1 feldarabolására
      1 feldarabolja
      1 feldarabolják
      1 feldarabolódásával
      1 feldarabolódnak
      1 feldaraboltatásélmény
      2 felderíteni
      4 felderítése
      1 felderítéséhez
      1 felderítésének
      1 felderítésére
      1 felderítésével
      1 felderített
      1 felderítette
      1 felderíthet
      1 felderíthetetlen
      1 felderíthetők
      1 felderítőik
      1 feldiktálják
      2 feldmár
      1 feldobott
      1 feldolgozandó
      4 feldolgozás
     11 feldolgozása
      3 feldolgozásában
      2 feldolgozásáért
      4 feldolgozásának
      4 feldolgozására
      2 feldolgozását
      6 feldolgozásával
      1 feldolgozásban
      1 feldolgozáshoz
     10 feldolgozási
      1 feldolgozások
      3 feldolgozásra
      1 feldolgozást
      2 feldolgozásuk
      1 feldolgozatlan
      1 feldolgozatlanok
      1 feldolgozható
      1 feldolgoznak
      3 feldolgozni
      6 feldolgozó
      1 feldolgozódnak
      3 feldolgozóipar
      1 feldolgozóipart
      9 feldolgozott
      1 feldolgozottságú
      1 feldolgozták
      1 feldolgozzák
      1 féldrágakőre
      1 feldühödött
      1 feldúsulása
      1 feldúsulhat
      1 feldúsulni
      3 feldúsult
      1 felduzzadtak
     31 fele
     17 féle
     93 felé
      1 felebaráti
     31 felében
      1 felébred
      2 felébredés
      1 felébredésben
      1 felébredések
      1 felébredéshez
      1 felébredéskor
      1 felébredt
      1 felébressze
      3 felébresztése
      2 felébreszti
      1 feledÉkeny
      2 feledékenység
      1 feledékenységstratégia
      2 feledés
      5 feledésbe
      1 feledjük
      1 felefele
      1 feléig
      1 felejt
      1 felejteni
      1 felejtés
      1 felejtési
      1 felejtésnek
      1 felejtett
      2 felejti
      1 felejtik
      1 felejtkezzünk
      1 felek
      1 félekében
      1 felekezet
      1 felekezetek
     26 felel
      2 felélednek
      1 félelelem
     37 félelem
      6 félelemből
      2 félelemérzet
      1 félelemkeltő
      3 félelemmel
      2 félelemre
      1 félelemskálává
      1 félelemtől
      1 felélénkült
      1 felelés
      2 felélesztése
      1 feléleszthetők
      1 feleleveníteni
      1 felelevenítésének
      1 felelevenítette
      2 feleljen
      1 feleljenek
      2 félelmében
      1 félelmei
      5 félelmeik
      2 félelmeikkel
      1 félelmeinket
      3 félelmek
      1 félelmének
     19 félelmet
      1 félelmét
      1 félelmetesebb
      1 félelmetesen
      7 félelmi
      3 félelmük
      1 felelne
      9 felelnek
      1 felelnie
    117 felelős
     28 felelősek
      4 felelősnek
     13 felelőssé
      1 felelősség
      1 felelősségbiztosításhoz
      2 felelőssége
      1 felelősséget
      3 felelősségét
      3 felelősséggel
      3 felelősségre
      1 felelősségteljesen
      2 felelősségvállalás
      1 felelősségvállalása
      4 felelőtlen
      1 felelőtlenebbül
      1 felelőtlenül
      4 felelt
      1 felelték
      1 feleltethető
      1 felelteti
      2 felemelkedése
      1 felemelte
      1 felemészteni
      1 felemésztette
      3 felén
     11 felének
      8 felénél
      1 felénélharmadánál
      1 felénk
      3 félénk
      2 félénknek
      1 félénkség
      1 félénkséget
      1 félénkségüket
      1 felépíteni
      2 felépítés
     26 felépítése
      5 felépítésében
      1 felépítéséből
      3 felépítéséhez
      1 felépítései
      1 felépítésére
      6 felépítését
      1 felépítésével
      1 felépítésileg
      1 felépítést
      5 felépítésű
      1 felépítésűek
      1 felépítésük
      1 felépítésüket
      2 felépített
      1 felépítik
      1 felépítő
      2 felépül
      6 felépülés
      1 felépülésben
      1 felépülése
      1 felépüléshez
      1 felépülésre
      1 felépüléssel
      1 felépülnek
      2 felépülő
      1 felépült
      1 félérczet
      5 felére
      1 felerősítése
      1 felerősítette
      1 felerősítették
      2 felerősítheti
      3 felerősíti
      1 felerősítik
      1 felerősítve
      1 felerősödése
      1 felerősödését
      1 felerősödhetnek
      3 felerősödik
      1 felértékelés
      1 felértékelődése
      3 felértékelődött
      3 felesége
      1 feleségének
      2 feleségére
      3 feleségét
      1 feleségétől
      1 feleségével
      2 feleségül
      1 feleslege
     13 felesleges
      1 feleslegesen
      1 felesleget
      1 felet
     12 felét
      4 felétől
     60 felett
      4 felette
     36 feletti
      2 felettiek
      1 félévében
      1 féléves
      1 félezer
      1 felezése
     48 felezési
      1 felezett
      1 felfakadásáböl
      1 felfal
      2 felfedés
     10 felfedezés
     34 felfedezése
      1 felfedezésében
      4 felfedezéséért
      4 felfedezéséhez
      1 felfedezései
      1 felfedezéseiért
      1 felfedezések
      2 felfedezéseket
      1 felfedezésekor
      5 felfedezésének
      1 felfedezésére
      1 felfedezésért
     13 felfedezését
      4 felfedezésével
      1 felfedezéskor
      1 felfedezésnek
      2 felfedezésre
      1 felfedezést
      2 felfedezésük
      2 felfedezésükért
      1 felfedezetlenek
     12 felfedezett
      1 felfedezhető
      4 felfedezhetők
      3 felfedezik
      4 felfedezni
      1 felfedeznünk
      3 felfedező
      1 felfedezői
      3 felfedezője
      1 felfedezőjeként
      2 felfedezőjének
      1 felfedezőjéről
      1 felfedezőknek
     10 felfedezte
      4 felfedeztek
     12 felfedezték
      1 felfedezve
      1 felfedhet
      1 felfedte
      1 felfegyverzett
      2 felfekvés
      8 felfelé
      2 félfém
      1 félfémek
      2 felfigyelt
      1 felfigyelünk
      7 felfogás
      6 felfogása
      1 felfogásában
      1 felfogásától
      1 felfogásával
      1 felfogási
      1 felfogásokhoz
      1 felfogásra
      2 felfogással
      1 felfogásúak
      1 felfogásukban
      2 felfogható
      2 felfogják
      2 felfogni
      1 felfognia
      1 felfogta
      1 felfokozódásának
      1 felfokozódik
      2 felfokozott
      1 felforralt
      1 felfőzéssel
      1 felfőzik
      1 felfőzték
      1 felfrissíti
      1 felfrissülés
      1 felfrissülni
      1 felfüggeszteni
      1 felfüggesztés
      1 felfüggesztése
      1 felfüggesztését
      1 felfüggesztésével
      1 felfüggesztett
      1 felfüggesztette
      1 felfüggesztő
      1 felfüggesztve
      1 felfújja
      2 felfújt
      1 felfutási
      1 felfűtenek
      1 felfűtési
      2 felfűtik
      1 felfűtött
      5 felfúvódás
      1 felfúvódására
      1 felfúvódást
      1 felfúvódik
      3 félgömb
      1 félgömbön
      1 felgőzölhető
      1 felgyógyulhat
      1 felgyorsítani
      2 felgyorsításában
      1 felgyorsítására
      1 felgyorsíthatja
      1 felgyorsítható
      1 felgyorsítja
      2 felgyorsítják
      3 felgyorsított
      2 felgyorsul
      5 felgyorsult
      1 felgyülemlenek
      1 felgyülemlenie
      1 felgyülemlése
      1 felgyülemlett
      6 felgyülemlik
      1 felgyűlésével
      2 felhagyott
      1 felhagytak
      2 felhajtóereje
      1 felhajtóerő
      1 felhalmozásának
      1 felhalmozni
      2 felhalmozódás
      6 felhalmozódása
      2 felhalmozódását
      1 felhalmozódásával
      1 felhalmozódáshoz
      1 felhalmozódásuk
      2 felhalmozódhat
      6 felhalmozódik
      3 felhalmozódnak
      1 felhalmozódnának
      5 felhalmozódó
      3 felhalmozódott
      1 felhalmozódva
      1 felhalmozott
      2 felhalmozzák
      2 felhangja
      1 felhangokat
      1 felhasadnak
      1 felhasznál
     17 felhasználás
     84 felhasználása
      1 felhasználásában
      2 felhasználásához
      2 felhasználásakor
      3 felhasználásának
      3 felhasználására
      2 felhasználásáról
     13 felhasználását
     16 felhasználásával
     23 felhasználási
      1 felhasználáskor
      1 felhasználásnak
      2 felhasználások
      1 felhasználásokban
      1 felhasználáson
      5 felhasználásra
      4 felhasználást
      3 felhasználású
      7 felhasználásuk
      1 felhasználásukat
      1 felhasználhatatlan
      1 felhasználhatják
     13 felhasználható
      3 felhasználhatók
      1 felhasználhatóság
      1 felhasználhatósága
      1 felhasználhatóságában
      1 felhasználhatóvá
      1 felhasználhatták
      1 felhasználhatunk
      7 felhasználja
     21 felhasználják
      1 felhasználnak
      1 felhasználnák
      3 felhasználni
      7 felhasználó
      1 felhasználóját
      2 felhasználók
      1 felhasználókat
      1 felhasználókra
     11 felhasznált
      3 felhasználta
      6 felhasználták
      7 felhasználva
      1 felhatalmazás
      1 felhatalmazása
      1 felhatalmazással
      1 felhatalmazást
      1 felhatalmazott
      1 felhelyez
      1 felhelyezése
      1 felhelyezését
      1 felhelyezett
      1 felhelyezhető
      1 felhelyezhetőek
      1 felhelyezi
      1 felhelyezik
      1 felhelyezni
      1 felhelyezve
      1 felhevítésével
      1 felhevített
      1 felhevítheti
      1 felhevítik
      1 felhevítve
      1 felhevülése
      1 felhígítjuk
      1 felhígul
      1 felhígult
      2 felhívás
      1 felhívásban
      1 felhívást
      2 felhívja
      2 felhívják
      1 felhívó
      3 felhívta
      2 felhívták
      1 felhőkbe
      3 félhold
      1 félholdas
      1 félhomályban
      1 felhőt
      1 felhőzetében
      1 felhozott
      1 felhúzhatják
      1 felhúzódó
      1 felhúzott
      1 felhúzva
      1 felhúzza
      1 felidézése
      1 felidézésének
      1 felidézésével
      1 felidézni
      1 felidézzék
     13 félig
      6 féligáteresztő
      1 féligmeddig
      1 felírását
      2 felirat
      1 feliratnak
      1 feliratok
      1 feliratot
      3 felirattal
      1 feliratú
      1 felírhatja
      2 felírható
      4 felírni
      3 felírt
      1 felírunk
      1 felírva
      1 felis
      3 felismer
      1 felismerendő
     12 felismerés
      1 felismerésből
     40 felismerése
      3 felismerésében
      2 felismeréséért
      3 felismeréséhez
      1 felismeréseit
      1 felismerések
      1 felismerésén
      6 felismerésének
      5 felismerésére
      7 felismerését
      1 felismerésével
      1 felismeréshez
      8 felismerési
      5 felismerésre
      1 felismerést
      1 felismerésükhöz
      1 felismerheti
     11 felismerhető
      2 felismerhetőek
      4 felismerhetők
      5 felismeri
      6 felismerik
      4 felismerje
      2 felismerjék
      1 felismernék
     25 felismerni
      1 felismernie
      2 felismerniük
      3 felismerő
      1 felismerőképesség
     11 felismert
      5 felismerte
      5 felismerték
      6 felismerve
      1 félistenként
      1 felix
      1 feljavítására
      1 feljebb
      1 feljebbvalóihoz
      1 feljegyezéseket
      1 feljegyezni
      3 feljegyezte
      3 feljegyeztek
      5 feljegyezték
      3 feljegyzés
      2 feljegyzései
      1 feljegyzéseik
      1 feljegyzésein
      5 feljegyzések
      1 feljegyzésekben
      2 feljegyzéseket
      1 feljegyzésével
      1 feljegyzést
      2 feljegyzett
      1 feljelentette
      1 feljogosította
      1 felkapkodja
      1 felkapottabb
      1 felkarba
      1 felkarcolják
      1 felkart
      5 felke
      1 felkelés
      1 felkeletette
      1 felkeltése
      1 felkeltette
      1 felkeltik
      1 félkemény
      1 felkenni
      1 félként
      2 felkeresése
      1 felkeresésében
      1 felkeresik
      2 felkeresni
      2 felkereste
      2 felkérte
      1 felkérték
      2 felkerült
      1 felkészíteni
      2 felkészítés
      2 felkészítése
      2 felkészítést
      1 felkészített
      5 felkészíti
      2 felkészítik
      1 felkészítse
      1 felkészítsék
      2 felkészül
      1 felkészülés
      1 felkészülésre
      1 felkészülést
      1 felkészüljön
      1 felkészülni
      3 felkészült
      1 felkészültséggel
      1 felkészültségnek
      1 felkészülve
      4 felkínált
      1 felköhögése
      2 felköhögi
      1 felköhögni
      1 felköhögött
      1 felkutatása
      1 felkutatniuk
      2 fellandrén
      2 fellángol
      2 fellángolása
      1 fellángolását
      1 fellángoltak
      1 fellazítását
      1 fellazítja
      1 fellazult
      1 felle
      1 fellea
      1 fellebbezési
      1 fellegvárának
      7 fellelhető
      2 fellelhetők
      1 fellelni
      1 fellelt
      1 fellelték
      1 féllen
      2 fellendülés
      1 fellendülést
      1 fellendült
      8 fellép
      3 fellépés
      2 fellépése
      1 fellépései
      2 fellépésekor
      2 fellépésének
      2 fellépését
      1 fellépésre
      4 fellépett
     18 felléphet
     10 felléphetnek
      1 felléphető
      1 fellépne
      3 fellépnek
      1 fellépni
      1 fellépniük
     57 fellépő
      1 felléptéhez
      1 felléptével
      1 fellevél
      1 fellowship
      1 felmarja
      1 felmarják
      1 felmaródást
      4 felmelegedés
      1 felmelegedésének
      2 felmelegedését
      1 felmelegedéshez
      1 felmelegedést
      1 felmelegítenek
      2 felmelegítése
      1 felmelegítésének
      1 felmelegítését
      1 felmelegített
      1 felmelegíti
      1 felmelegítik
      1 felmelegítve
      1 felmelegszik
      1 félmelles
      1 felmenő
      1 felmenők
      1 felmentés
      1 felmentést
      1 felmentethető
      1 felmentethetők
      1 felmenthető
      1 felmentő
     12 felmérés
      6 felmérése
      8 felmérések
      2 felméréseket
      4 felmérésére
      2 felmérését
      1 felmérést
      1 felmérhető
      1 felmérhette
      1 felméri
      2 felmérik
      3 felmérni
      1 felmérnie
      2 felmérő
      7 felmerül
      2 felmerülése
      3 felmerülhet
      2 felmerülő
     12 felmerült
      5 félmillió
      1 felmondhatja
      1 felmutatását
      1 felmutatásával
      1 felmutatott
      1 felnagyítanánk
      1 felnagyíthatósága
      1 felnagyított
      1 felnagyítsák
      4 félnek
      2 félnél
      1 felnevelése
      6 félni
      1 felnőnek
      1 felnőtekknél
     77 felnőtt
      2 felnőtté
     38 felnőttek
      8 felnőttekben
      1 felnőtteké
      3 felnőtteken
      4 felnőtteket
      1 felnőttekétől
      1 felnőttekké
      1 felnőttekkel
      5 felnőtteknek
     27 felnőtteknél
      1 felnőttekre
      1 felnőttektől
      1 felnőttes
      1 felnőttet
      1 felnőttfelnőtt
     11 felnőttként
      1 felnőttképzési
      3 felnőttkor
      1 felnőttkorba
     31 felnőttkorban
     14 felnőttkori
      1 felnőttkort
      1 felnőttkoruk
      1 felnőttkorukra
      2 felnőttnek
      1 felnőttnél
      2 felnőttön
      1 felnövő
      2 felnyitása
      1 felnyitásakor
      1 felnyitását
      1 felnyitni
      3 félő
     21 felől
      5 féloldali
      1 féloldalt
      1 feloldanak
      2 feloldani
      1 feloldás
      4 feloldása
      1 feloldásához
      6 feloldására
      1 feloldásával
      1 feloldást
      3 feloldja
      1 feloldják
      1 feloldódása
      5 feloldódik
      2 feloldódnak
      2 feloldott
      2 feloldották
      3 feloldva
      1 felöleli
      2 felölelő
      1 felöli
      5 felőli
      1 felölthető
      1 felöltözni
      1 felolvadásával
      1 felolvasandó
      1 felolvasás
      1 felolvasást
      1 felolvasó
      2 felolvasott
      1 felolvassák
      1 felőrlésére
      1 feloszlása
      1 feloszlattak
      1 feloszlott
      3 felosztani
      4 felosztás
      5 felosztása
      1 felosztásban
      1 felosztható
      1 felosztott
      1 felpattan
      1 felpattannak
      1 felpörgetett
      1 felpuffadt
      2 felpuhult
      1 felrajzolt
      1 felrakásos
      1 felrakódások
      2 félre
      1 félreértelmezésére
      1 félreértelmezett
      1 félreértelmezhető
      3 félreértés
      1 félreértése
      1 félreértésekhez
      1 félreértésén
      1 félreértést
      1 félreérthető
      1 félrefordították
      1 félrelépésről
      1 félremagyarázza
      3 félrenyelés
      1 félrenyelésről
      1 félrenyelést
      1 felrepedt
      1 félrevezetésen
      7 félrevezető
      1 félreviheti
      1 felritkulttá
      1 felrobban
      1 felrobbannak
      1 felrobbantani
      1 felróni
      1 felrúgták
      3 felruházott
      1 felsebzik
      1 felségvizein
      2 felsértés
      1 felsértése
      1 felsikoltott
    134 felső
      9 felsőbb
      1 felsőbbrendű
      1 felsőbbrendűsége
      1 felsőcsatári
      3 felsőfokú
      1 felsokszorozzák
      1 felsőlégúti
      4 felsőoktatási
      1 felsőoktatásról
      1 felsorakoznak
      2 felsorolás
      2 felsorolása
      1 felsorolásában
      1 felsoroló
     16 felsorolt
      1 felsorolta
      1 felsoroltakat
      3 felsoroltakon
      1 felsoroltaktól
      2 felsőruházatként
      1 felsőt
      2 felsőtest
      1 felsőteste
      1 felsőtesttel
      1 felsűrűsödött
      1 felszabadítani
      2 felszabadítás
      3 felszabadítása
      2 felszabadítására
      1 felszabadításukról
      1 felszabadítja
      1 felszabadítják
      5 felszabadító
      2 felszabadított
      1 felszabadítsa
      5 felszabadul
      2 felszabadulás
      4 felszabadulása
      2 felszabadulásának
      6 felszabadulását
      2 felszabadulást
      1 felszabadulnak
     17 felszabaduló
      5 felszabadult
      1 felszakadó
      1 felszállni
     20 felszálló
      1 felszállók
      3 felszámolása
      1 felszámolásához
      1 felszámolására
      1 felszámolásukra
      3 felszámolni
      1 felszaporodása
      1 felszaporodások
      3 felszaporodik
      1 felszaporodjon
      2 felszaporodnak
      2 felszaporodó
      1 felszaporodott
      1 felszaporodtak
      1 felszarvazzák
      1 felszedett
      1 felszedni
      1 felszeletelt
      1 felszenteléséért
      1 félszer
      4 felszerelés
      1 felszerelése
      1 felszereléséhez
      2 felszerelést
      1 felszerelhetők
      1 felszerelni
      2 felszerelt
      1 felszerelve
      3 félszilárd
      7 felszín
     18 felszíne
      1 felszínébe
      3 felszínéhez
      1 felszínei
      1 felszínéig
      2 felszínek
      1 felszíneken
      2 felszínen
     33 felszínén
      4 felszínének
      1 felszínénél
      7 felszínére
      5 felszínéről
      2 felszínes
      1 felszínesebbé
      1 felszínesen
      1 felszínessé
     13 felszínét
     19 felszíni
      4 felszínközeli
      2 felszínnel
      9 felszínre
      4 felszínt
      3 félszintetikus
      3 felszínű
      5 felszínük
      1 felszippantania
      1 felszív
      1 felszívás
      3 felszívása
      1 felszívását
      1 felszívható
      3 felszívja
      1 felszívják
      2 felszívó
      7 felszívódás
     13 felszívódása
      3 felszívódásának
      1 felszívódására
      6 felszívódását
      1 felszívódásért
      1 felszívódáshoz
     16 felszívódási
      1 felszívódásnak
      1 felszívódásra
      5 felszívódást
      1 felszívódású
      1 felszívódásukat
      3 felszívódhat
      1 felszívódhatnak
     11 felszívódik
      5 felszívódnak
     12 felszívódó
      1 felszívódóképes
      3 felszívódott
      3 felszívódva
      3 felszívott
      1 felszökhet
      1 felszökik
      1 felszólalt
      1 felszolgálja
      1 felszolgálótól
      1 felszólítás
      2 felszólító
      3 felszólította
      1 felszültsége
      1 félt
      1 feltágítva
      1 feltalaj
      3 feltalálása
      1 feltalálásától
      1 feltaláló
      2 feltalálója
      1 feltalálóval
      1 feltalált
      1 feltalálták
      1 feltámasztani
      1 feltárás
      2 feltárása
      2 feltárásában
      1 feltárásának
      3 feltárására
      2 feltárását
      3 feltárásával
      1 feltárásból
      1 feltárásokból
      1 feltárhatók
      4 feltárja
      5 feltárni
      4 feltáró
      5 feltárt
      1 feltárták
      1 feltartóztathatja
